Timestamp,AX,AY,AZ
2025-06-18 16:37:53.925,0.09,0.39,9.79
2025-06-18 16:37:53.944,0.09,0.39,9.79
2025-06-18 16:37:53.971,0.09,0.38,9.79
2025-06-18 16:37:53.990,0.09,0.38,9.79
2025-06-18 16:37:54.280,0.09,0.39,9.79
2025-06-18 16:37:54.470,0.08,0.39,9.8
2025-06-18 16:37:54.850,0.09,0.38,9.8
2025-06-18 16:37:54.113,0.08,0.38,9.79
2025-06-18 16:37:54.131,0.08,0.38,9.79
2025-06-18 16:37:54.150,0.09,0.39,9.79
2025-06-18 16:37:54.168,0.08,0.38,9.79
2025-06-18 16:37:54.187,0.08,0.39,9.8
2025-06-18 16:37:54.205,0.08,0.39,9.79
2025-06-18 16:37:54.233,0.08,0.38,9.79
2025-06-18 16:37:54.252,0.08,0.38,9.79
2025-06-18 16:37:54.271,0.09,0.39,9.79
2025-06-18 16:37:54.289,0.08,0.38,9.8
2025-06-18 16:37:54.308,0.09,0.39,9.79
2025-06-18 16:37:54.326,0.09,0.39,9.79
2025-06-18 16:37:54.345,0.08,0.39,9.8
2025-06-18 16:37:54.373,0.08,0.39,9.8
2025-06-18 16:37:54.391,0.09,0.38,9.8
2025-06-18 16:37:54.410,0.09,0.38,9.8
2025-06-18 16:37:54.429,0.08,0.39,9.79
2025-06-18 16:37:54.447,0.08,0.39,9.79
2025-06-18 16:37:54.466,0.08,0.39,9.8
2025-06-18 16:37:54.494,0.08,0.39,9.8
2025-06-18 16:37:54.532,0.08,0.39,9.79
2025-06-18 16:37:54.550,0.08,0.39,9.79
2025-06-18 16:37:54.588,0.09,0.39,9.8
2025-06-18 16:37:54.607,0.09,0.39,9.8
2025-06-18 16:37:54.635,0.09,0.39,9.8
2025-06-18 16:37:54.653,0.08,0.39,9.8
2025-06-18 16:37:54.672,0.09,0.38,9.79
2025-06-18 16:37:54.690,0.08,0.38,9.8
2025-06-18 16:37:54.709,0.08,0.38,9.79
2025-06-18 16:37:54.755,0.09,0.38,9.8
2025-06-18 16:37:54.774,0.08,0.38,9.79
2025-06-18 16:37:54.793,0.08,0.39,9.8
2025-06-18 16:37:54.811,0.08,0.39,9.79
2025-06-18 16:37:54.849,0.08,0.39,9.8
2025-06-18 16:37:54.877,0.08,0.38,9.8
2025-06-18 16:37:54.914,0.09,0.38,9.8
2025-06-18 16:37:54.933,0.08,0.39,9.79
2025-06-18 16:37:54.951,0.08,0.39,9.8
2025-06-18 16:37:54.970,0.08,0.38,9.79
2025-06-18 16:37:54.998,0.08,0.39,9.79
2025-06-18 16:37:55.160,0.09,0.38,9.79
2025-06-18 16:37:55.350,0.08,0.39,9.79
2025-06-18 16:37:55.540,0.08,0.38,9.79
2025-06-18 16:37:55.720,0.08,0.39,9.79
2025-06-18 16:37:55.910,0.09,0.38,9.8
2025-06-18 16:37:55.137,0.08,0.39,9.79
2025-06-18 16:37:55.156,0.09,0.39,9.8
2025-06-18 16:37:55.174,0.08,0.39,9.79
2025-06-18 16:37:55.193,0.08,0.38,9.79
2025-06-18 16:37:55.212,0.08,0.39,9.79
2025-06-18 16:37:55.230,0.08,0.38,9.79
2025-06-18 16:37:55.258,0.09,0.39,9.79
2025-06-18 16:37:55.277,0.08,0.38,9.8
2025-06-18 16:37:55.295,0.08,0.39,9.79
2025-06-18 16:37:55.314,0.08,0.38,9.8
2025-06-18 16:37:55.351,0.09,0.38,9.8
2025-06-18 16:37:55.379,0.08,0.38,9.79
2025-06-18 16:37:55.416,0.08,0.38,9.79
2025-06-18 16:37:55.435,0.09,0.39,9.8
2025-06-18 16:37:55.453,0.08,0.39,9.79
2025-06-18 16:37:55.472,0.08,0.39,9.8
2025-06-18 16:37:55.500,0.08,0.38,9.79
2025-06-18 16:37:55.518,0.08,0.39,9.8
2025-06-18 16:37:55.537,0.08,0.38,9.79
2025-06-18 16:37:55.556,0.08,0.39,9.79
2025-06-18 16:37:55.574,0.09,0.39,9.8
2025-06-18 16:37:55.593,0.09,0.38,9.79
2025-06-18 16:37:55.639,0.08,0.39,9.79
2025-06-18 16:37:55.658,0.09,0.38,9.79
2025-06-18 16:37:55.676,0.09,0.38,9.79
2025-06-18 16:37:55.695,0.08,0.38,9.8
2025-06-18 16:37:55.714,0.09,0.39,9.8
2025-06-18 16:37:55.732,0.08,0.38,9.79
2025-06-18 16:37:55.760,0.09,0.38,9.79
2025-06-18 16:37:55.779,0.09,0.38,9.79
2025-06-18 16:37:55.797,0.08,0.38,9.79
2025-06-18 16:37:55.816,0.08,0.38,9.79
2025-06-18 16:37:55.853,0.09,0.39,9.8
2025-06-18 16:37:55.881,0.08,0.38,9.79
2025-06-18 16:37:55.918,0.08,0.39,9.8
2025-06-18 16:37:55.937,0.08,0.39,9.8
2025-06-18 16:37:55.955,0.08,0.38,9.79
2025-06-18 16:37:55.974,0.08,0.38,9.79
2025-06-18 16:37:56.020,0.08,0.39,9.79
2025-06-18 16:37:56.200,0.08,0.39,9.79
2025-06-18 16:37:56.390,0.08,0.38,9.8
2025-06-18 16:37:56.580,0.09,0.38,9.8
2025-06-18 16:37:56.760,0.08,0.39,9.79
2025-06-18 16:37:56.950,0.08,0.39,9.8
2025-06-18 16:37:56.141,0.08,0.39,9.79
2025-06-18 16:37:56.160,0.08,0.39,9.79
2025-06-18 16:37:56.178,0.09,0.39,9.79
2025-06-18 16:37:56.197,0.08,0.38,9.79
2025-06-18 16:37:56.216,0.08,0.39,9.79
2025-06-18 16:37:56.234,0.08,0.39,9.79
2025-06-18 16:37:56.262,0.08,0.39,9.79
2025-06-18 16:37:56.281,0.08,0.39,9.79
2025-06-18 16:37:56.299,0.09,0.38,9.79
2025-06-18 16:37:56.318,0.08,0.38,9.79
2025-06-18 16:37:56.355,0.08,0.39,9.8
2025-06-18 16:37:56.383,0.08,0.39,9.8
2025-06-18 16:37:56.420,0.09,0.39,9.79
2025-06-18 16:37:56.439,0.08,0.38,9.8
2025-06-18 16:37:56.457,0.08,0.39,9.79
2025-06-18 16:37:56.476,0.08,0.39,9.79
2025-06-18 16:37:56.504,0.08,0.38,9.8
2025-06-18 16:37:56.522,0.09,0.38,9.79
2025-06-18 16:37:56.541,0.09,0.38,9.8
2025-06-18 16:37:56.578,0.08,0.39,9.79
2025-06-18 16:37:56.597,0.08,0.39,9.79
2025-06-18 16:37:56.625,0.08,0.39,9.79
2025-06-18 16:37:56.643,0.08,0.38,9.79
2025-06-18 16:37:56.681,0.09,0.38,9.8
2025-06-18 16:37:56.699,0.08,0.38,9.8
2025-06-18 16:37:56.746,0.08,0.39,9.79
2025-06-18 16:37:56.765,0.09,0.38,9.79
2025-06-18 16:37:56.784,0.09,0.39,9.79
2025-06-18 16:37:56.802,0.09,0.38,9.8
2025-06-18 16:37:56.821,0.09,0.38,9.8
2025-06-18 16:37:56.839,0.08,0.39,9.8
2025-06-18 16:37:56.867,0.08,0.39,9.8
2025-06-18 16:37:56.886,0.09,0.38,9.79
2025-06-18 16:37:56.904,0.08,0.38,9.8
2025-06-18 16:37:56.923,0.08,0.38,9.8
2025-06-18 16:37:56.942,0.09,0.38,9.8
2025-06-18 16:37:56.980,0.08,0.39,9.8
2025-06-18 16:37:57.080,0.09,0.39,9.79
2025-06-18 16:37:57.450,0.08,0.39,9.79
2025-06-18 16:37:57.640,0.09,0.38,9.79
2025-06-18 16:37:57.830,0.08,0.39,9.79
2025-06-18 16:37:57.102,0.08,0.39,9.8
2025-06-18 16:37:57.129,0.09,0.38,9.8
2025-06-18 16:37:57.148,0.09,0.38,9.8
2025-06-18 16:37:57.186,0.08,0.38,9.8
2025-06-18 16:37:57.205,0.08,0.38,9.8
2025-06-18 16:37:57.223,0.08,0.39,9.79
2025-06-18 16:37:57.242,0.08,0.39,9.79
2025-06-18 16:37:57.270,0.08,0.39,9.79
2025-06-18 16:37:57.288,0.08,0.39,9.79
2025-06-18 16:37:57.307,0.08,0.38,9.79
2025-06-18 16:37:57.326,0.08,0.38,9.79
2025-06-18 16:37:57.344,0.08,0.39,9.8
2025-06-18 16:37:57.363,0.08,0.39,9.8
2025-06-18 16:37:57.409,0.08,0.39,9.79
2025-06-18 16:37:57.428,0.08,0.39,9.79
2025-06-18 16:37:57.446,0.08,0.39,9.79
2025-06-18 16:37:57.465,0.08,0.39,9.79
2025-06-18 16:37:57.484,0.08,0.38,9.79
2025-06-18 16:37:57.530,0.08,0.39,9.8
2025-06-18 16:37:57.549,0.08,0.39,9.8
2025-06-18 16:37:57.587,0.09,0.38,9.8
2025-06-18 16:37:57.605,0.08,0.39,9.8
2025-06-18 16:37:57.624,0.09,0.39,9.79
2025-06-18 16:37:57.652,0.09,0.39,9.79
2025-06-18 16:37:57.670,0.08,0.39,9.8
2025-06-18 16:37:57.689,0.08,0.38,9.8
2025-06-18 16:37:57.707,0.09,0.38,9.79
2025-06-18 16:37:57.745,0.08,0.39,9.79
2025-06-18 16:37:57.773,0.08,0.39,9.79
2025-06-18 16:37:57.791,0.08,0.39,9.79
2025-06-18 16:37:57.810,0.08,0.39,9.79
2025-06-18 16:37:57.847,0.08,0.39,9.79
2025-06-18 16:37:57.866,0.08,0.38,9.8
2025-06-18 16:37:57.913,0.08,0.39,9.8
2025-06-18 16:37:57.931,0.08,0.39,9.8
2025-06-18 16:37:57.950,0.08,0.38,9.79
2025-06-18 16:37:57.968,0.08,0.38,9.8
2025-06-18 16:37:57.987,0.08,0.38,9.8
2025-06-18 16:37:58.150,0.08,0.38,9.8
2025-06-18 16:37:58.340,0.08,0.38,9.8
2025-06-18 16:37:58.520,0.09,0.39,9.79
2025-06-18 16:37:58.710,0.09,0.39,9.79
2025-06-18 16:37:58.890,0.09,0.39,9.8
2025-06-18 16:37:58.108,0.09,0.39,9.8
2025-06-18 16:37:58.154,0.09,0.38,9.8
2025-06-18 16:37:58.173,0.08,0.39,9.79
2025-06-18 16:37:58.191,0.08,0.39,9.79
2025-06-18 16:37:58.210,0.08,0.38,9.79
2025-06-18 16:37:58.229,0.08,0.38,9.79
2025-06-18 16:37:58.247,0.09,0.38,9.79
2025-06-18 16:37:58.275,0.09,0.38,9.79
2025-06-18 16:37:58.294,0.09,0.38,9.8
2025-06-18 16:37:58.312,0.09,0.38,9.8
2025-06-18 16:37:58.349,0.08,0.38,9.8
2025-06-18 16:37:58.368,0.08,0.38,9.79
2025-06-18 16:37:58.415,0.08,0.39,9.79
2025-06-18 16:37:58.433,0.09,0.39,9.8
2025-06-18 16:37:58.452,0.08,0.38,9.79
2025-06-18 16:37:58.470,0.08,0.39,9.79
2025-06-18 16:37:58.489,0.08,0.39,9.79
2025-06-18 16:37:58.517,0.09,0.38,9.8
2025-06-18 16:37:58.536,0.09,0.38,9.8
2025-06-18 16:37:58.554,0.09,0.39,9.79
2025-06-18 16:37:58.573,0.09,0.39,9.79
2025-06-18 16:37:58.591,0.09,0.39,9.8
2025-06-18 16:37:58.610,0.09,0.39,9.8
2025-06-18 16:37:58.656,0.08,0.39,9.8
2025-06-18 16:37:58.675,0.08,0.38,9.8
2025-06-18 16:37:58.693,0.08,0.38,9.8
2025-06-18 16:37:58.712,0.09,0.39,9.8
2025-06-18 16:37:58.731,0.09,0.39,9.8
2025-06-18 16:37:58.749,0.09,0.38,9.79
2025-06-18 16:37:58.777,0.09,0.38,9.79
2025-06-18 16:37:58.796,0.09,0.39,9.8
2025-06-18 16:37:58.814,0.09,0.39,9.8
2025-06-18 16:37:58.851,0.08,0.39,9.79
2025-06-18 16:37:58.870,0.09,0.39,9.8
2025-06-18 16:37:58.917,0.08,0.38,9.79
2025-06-18 16:37:58.935,0.09,0.39,9.8
2025-06-18 16:37:58.954,0.09,0.38,9.8
2025-06-18 16:37:58.972,0.08,0.39,9.79
2025-06-18 16:37:58.991,0.08,0.39,9.79
2025-06-18 16:37:59.190,0.08,0.38,9.8
2025-06-18 16:37:59.380,0.08,0.38,9.8
2025-06-18 16:37:59.560,0.08,0.39,9.8
2025-06-18 16:37:59.750,0.08,0.39,9.8
2025-06-18 16:37:59.930,0.08,0.39,9.8
2025-06-18 16:37:59.112,0.08,0.39,9.8
2025-06-18 16:37:59.158,0.09,0.39,9.79
2025-06-18 16:37:59.177,0.08,0.39,9.79
2025-06-18 16:37:59.195,0.08,0.39,9.79
2025-06-18 16:37:59.214,0.08,0.39,9.8
2025-06-18 16:37:59.233,0.08,0.39,9.8
2025-06-18 16:37:59.251,0.08,0.38,9.79
2025-06-18 16:37:59.279,0.08,0.38,9.79
2025-06-18 16:37:59.298,0.08,0.39,9.79
2025-06-18 16:37:59.316,0.08,0.39,9.79
2025-06-18 16:37:59.353,0.08,0.39,9.79
2025-06-18 16:37:59.372,0.08,0.39,9.79
2025-06-18 16:37:59.419,0.08,0.39,9.79
2025-06-18 16:37:59.437,0.08,0.38,9.79
2025-06-18 16:37:59.456,0.08,0.39,9.79
2025-06-18 16:37:59.474,0.09,0.39,9.79
2025-06-18 16:37:59.493,0.09,0.39,9.79
2025-06-18 16:37:59.521,0.08,0.39,9.79
2025-06-18 16:37:59.540,0.08,0.39,9.79
2025-06-18 16:37:59.558,0.08,0.38,9.79
2025-06-18 16:37:59.577,0.08,0.38,9.79
2025-06-18 16:37:59.595,0.08,0.39,9.8
2025-06-18 16:37:59.614,0.08,0.39,9.8
2025-06-18 16:37:59.660,0.08,0.38,9.8
2025-06-18 16:37:59.679,0.09,0.39,9.8
2025-06-18 16:37:59.697,0.09,0.39,9.8
2025-06-18 16:37:59.716,0.09,0.39,9.8
2025-06-18 16:37:59.735,0.09,0.39,9.8
2025-06-18 16:37:59.753,0.08,0.39,9.79
2025-06-18 16:37:59.781,0.08,0.39,9.79
2025-06-18 16:37:59.800,0.08,0.38,9.79
2025-06-18 16:37:59.818,0.08,0.38,9.79
2025-06-18 16:37:59.855,0.08,0.38,9.79
2025-06-18 16:37:59.874,0.08,0.38,9.79
2025-06-18 16:37:59.921,0.08,0.38,9.79
2025-06-18 16:37:59.939,0.08,0.38,9.79
2025-06-18 16:37:59.958,0.09,0.39,9.79
2025-06-18 16:37:59.976,0.09,0.38,9.79
2025-06-18 16:37:59.995,0.09,0.38,9.79
2025-06-18 16:38:00.230,0.08,0.39,9.8
2025-06-18 16:38:00.420,0.08,0.39,9.8
2025-06-18 16:38:00.600,0.08,0.39,9.8
2025-06-18 16:38:00.790,0.08,0.39,9.8
2025-06-18 16:38:00.970,0.08,0.39,9.79
2025-06-18 16:38:00.116,0.08,0.39,9.79
2025-06-18 16:38:00.162,0.08,0.39,9.79
2025-06-18 16:38:00.181,0.09,0.39,9.8
2025-06-18 16:38:00.199,0.09,0.39,9.8
2025-06-18 16:38:00.218,0.08,0.38,9.8
2025-06-18 16:38:00.237,0.08,0.38,9.8
2025-06-18 16:38:00.255,0.08,0.39,9.79
2025-06-18 16:38:00.283,0.08,0.39,9.79
2025-06-18 16:38:00.302,0.09,0.38,9.8
2025-06-18 16:38:00.320,0.09,0.38,9.8
2025-06-18 16:38:00.357,0.08,0.38,9.8
2025-06-18 16:38:00.376,0.08,0.39,9.8
2025-06-18 16:38:00.423,0.08,0.38,9.79
2025-06-18 16:38:00.441,0.09,0.39,9.8
2025-06-18 16:38:00.460,0.08,0.39,9.79
2025-06-18 16:38:00.478,0.08,0.39,9.79
2025-06-18 16:38:00.497,0.08,0.39,9.79
2025-06-18 16:38:00.525,0.08,0.38,9.79
2025-06-18 16:38:00.544,0.08,0.38,9.79
2025-06-18 16:38:00.562,0.08,0.39,9.79
2025-06-18 16:38:00.581,0.08,0.39,9.79
2025-06-18 16:38:00.599,0.08,0.38,9.79
2025-06-18 16:38:00.618,0.08,0.38,9.79
2025-06-18 16:38:00.664,0.09,0.38,9.8
2025-06-18 16:38:00.683,0.08,0.39,9.8
2025-06-18 16:38:00.701,0.08,0.39,9.8
2025-06-18 16:38:00.720,0.08,0.39,9.79
2025-06-18 16:38:00.739,0.08,0.39,9.79
2025-06-18 16:38:00.757,0.08,0.38,9.79
2025-06-18 16:38:00.785,0.08,0.38,9.79
2025-06-18 16:38:00.804,0.08,0.38,9.79
2025-06-18 16:38:00.822,0.08,0.38,9.79
2025-06-18 16:38:00.859,0.08,0.39,9.79
2025-06-18 16:38:00.878,0.09,0.39,9.79
2025-06-18 16:38:00.925,0.08,0.38,9.79
2025-06-18 16:38:00.943,0.08,0.39,9.79
2025-06-18 16:38:00.962,0.08,0.38,9.8
2025-06-18 16:38:00.980,0.08,0.39,9.79
2025-06-18 16:38:00.999,0.08,0.39,9.79
2025-06-18 16:38:01.270,0.08,0.39,9.79
2025-06-18 16:38:01.460,0.08,0.39,9.79
2025-06-18 16:38:01.640,0.08,0.39,9.8
2025-06-18 16:38:01.830,0.08,0.39,9.8
2025-06-18 16:38:01.101,0.09,0.39,9.8
2025-06-18 16:38:01.120,0.09,0.39,9.8
2025-06-18 16:38:01.166,0.08,0.38,9.8
2025-06-18 16:38:01.185,0.09,0.39,9.8
2025-06-18 16:38:01.203,0.09,0.39,9.8
2025-06-18 16:38:01.222,0.08,0.38,9.8
2025-06-18 16:38:01.241,0.08,0.38,9.8
2025-06-18 16:38:01.259,0.08,0.38,9.79
2025-06-18 16:38:01.287,0.08,0.38,9.79
2025-06-18 16:38:01.306,0.08,0.39,9.79
2025-06-18 16:38:01.324,0.08,0.39,9.79
2025-06-18 16:38:01.361,0.08,0.38,9.79
2025-06-18 16:38:01.380,0.08,0.38,9.79
2025-06-18 16:38:01.427,0.08,0.38,9.79
2025-06-18 16:38:01.445,0.09,0.39,9.79
2025-06-18 16:38:01.464,0.09,0.39,9.79
2025-06-18 16:38:01.482,0.08,0.39,9.79
2025-06-18 16:38:01.501,0.08,0.38,9.79
2025-06-18 16:38:01.529,0.08,0.39,9.8
2025-06-18 16:38:01.548,0.08,0.39,9.8
2025-06-18 16:38:01.566,0.08,0.38,9.8
2025-06-18 16:38:01.603,0.08,0.39,9.8
2025-06-18 16:38:01.622,0.08,0.39,9.8
2025-06-18 16:38:01.650,0.08,0.38,9.79
2025-06-18 16:38:01.668,0.08,0.38,9.79
2025-06-18 16:38:01.706,0.09,0.38,9.79
2025-06-18 16:38:01.724,0.08,0.39,9.8
2025-06-18 16:38:01.771,0.09,0.39,9.79
2025-06-18 16:38:01.790,0.09,0.39,9.8
2025-06-18 16:38:01.809,0.09,0.38,9.8
2025-06-18 16:38:01.827,0.08,0.39,9.79
2025-06-18 16:38:01.846,0.08,0.39,9.79
2025-06-18 16:38:01.864,0.08,0.38,9.79
2025-06-18 16:38:01.892,0.08,0.38,9.79
2025-06-18 16:38:01.911,0.08,0.39,9.8
2025-06-18 16:38:01.929,0.08,0.39,9.8
2025-06-18 16:38:01.948,0.08,0.38,9.8
2025-06-18 16:38:01.967,0.08,0.38,9.8
2025-06-18 16:38:01.985,0.09,0.38,9.8
2025-06-18 16:38:02.040,0.09,0.38,9.8
2025-06-18 16:38:02.320,0.08,0.38,9.79
2025-06-18 16:38:02.500,0.08,0.38,9.79
2025-06-18 16:38:02.690,0.08,0.38,9.79
2025-06-18 16:38:02.870,0.08,0.38,9.79
2025-06-18 16:38:02.106,0.08,0.38,9.79
2025-06-18 16:38:02.125,0.08,0.38,9.79
2025-06-18 16:38:02.152,0.09,0.38,9.8
2025-06-18 16:38:02.171,0.09,0.38,9.8
2025-06-18 16:38:02.209,0.08,0.39,9.79
2025-06-18 16:38:02.228,0.08,0.39,9.8
2025-06-18 16:38:02.266,0.08,0.39,9.79
2025-06-18 16:38:02.294,0.08,0.39,9.79
2025-06-18 16:38:02.312,0.08,0.38,9.79
2025-06-18 16:38:02.331,0.08,0.38,9.79
2025-06-18 16:38:02.349,0.08,0.38,9.79
2025-06-18 16:38:02.368,0.08,0.38,9.8
2025-06-18 16:38:02.386,0.08,0.38,9.8
2025-06-18 16:38:02.414,0.09,0.38,9.8
2025-06-18 16:38:02.433,0.09,0.38,9.8
2025-06-18 16:38:02.452,0.09,0.38,9.79
2025-06-18 16:38:02.470,0.09,0.38,9.79
2025-06-18 16:38:02.489,0.09,0.39,9.8
2025-06-18 16:38:02.507,0.09,0.39,9.8
2025-06-18 16:38:02.526,0.09,0.38,9.79
2025-06-18 16:38:02.554,0.09,0.38,9.79
2025-06-18 16:38:02.572,0.08,0.39,9.79
2025-06-18 16:38:02.591,0.08,0.39,9.79
2025-06-18 16:38:02.609,0.09,0.39,9.8
2025-06-18 16:38:02.628,0.09,0.39,9.8
2025-06-18 16:38:02.647,0.08,0.39,9.8
2025-06-18 16:38:02.675,0.08,0.39,9.8
2025-06-18 16:38:02.713,0.08,0.39,9.8
2025-06-18 16:38:02.731,0.08,0.38,9.8
2025-06-18 16:38:02.769,0.08,0.39,9.79
2025-06-18 16:38:02.788,0.08,0.38,9.8
2025-06-18 16:38:02.816,0.08,0.39,9.79
2025-06-18 16:38:02.834,0.08,0.38,9.79
2025-06-18 16:38:02.853,0.08,0.39,9.8
2025-06-18 16:38:02.871,0.08,0.39,9.79
2025-06-18 16:38:02.890,0.09,0.39,9.79
2025-06-18 16:38:02.936,0.09,0.38,9.79
2025-06-18 16:38:02.955,0.09,0.38,9.79
2025-06-18 16:38:02.974,0.09,0.39,9.79
2025-06-18 16:38:02.992,0.09,0.39,9.79
2025-06-18 16:38:03.300,0.08,0.39,9.79
2025-06-18 16:38:03.580,0.09,0.39,9.79
2025-06-18 16:38:03.950,0.08,0.38,9.79
2025-06-18 16:38:03.114,0.08,0.39,9.8
2025-06-18 16:38:03.132,0.08,0.38,9.79
2025-06-18 16:38:03.151,0.09,0.38,9.79
2025-06-18 16:38:03.179,0.09,0.38,9.79
2025-06-18 16:38:03.197,0.08,0.38,9.79
2025-06-18 16:38:03.216,0.08,0.38,9.79
2025-06-18 16:38:03.235,0.09,0.39,9.79
2025-06-18 16:38:03.253,0.09,0.39,9.79
2025-06-18 16:38:03.272,0.08,0.38,9.79
2025-06-18 16:38:03.318,0.08,0.38,9.79
2025-06-18 16:38:03.337,0.08,0.38,9.79
2025-06-18 16:38:03.355,0.08,0.39,9.79
2025-06-18 16:38:03.374,0.08,0.39,9.79
2025-06-18 16:38:03.393,0.08,0.38,9.8
2025-06-18 16:38:03.411,0.08,0.38,9.8
2025-06-18 16:38:03.439,0.08,0.38,9.79
2025-06-18 16:38:03.458,0.08,0.38,9.79
2025-06-18 16:38:03.476,0.08,0.39,9.79
2025-06-18 16:38:03.495,0.08,0.39,9.79
2025-06-18 16:38:03.532,0.09,0.38,9.8
2025-06-18 16:38:03.560,0.09,0.38,9.79
2025-06-18 16:38:03.597,0.09,0.38,9.8
2025-06-18 16:38:03.616,0.08,0.38,9.79
2025-06-18 16:38:03.634,0.08,0.38,9.79
2025-06-18 16:38:03.653,0.08,0.39,9.8
2025-06-18 16:38:03.681,0.08,0.39,9.8
2025-06-18 16:38:03.699,0.08,0.39,9.8
2025-06-18 16:38:03.718,0.08,0.39,9.8
2025-06-18 16:38:03.737,0.08,0.39,9.79
2025-06-18 16:38:03.755,0.08,0.39,9.79
2025-06-18 16:38:03.774,0.09,0.38,9.79
2025-06-18 16:38:03.820,0.08,0.39,9.8
2025-06-18 16:38:03.839,0.08,0.39,9.8
2025-06-18 16:38:03.857,0.09,0.38,9.79
2025-06-18 16:38:03.876,0.09,0.38,9.79
2025-06-18 16:38:03.895,0.08,0.38,9.79
2025-06-18 16:38:03.913,0.08,0.38,9.79
2025-06-18 16:38:03.941,0.08,0.39,9.79
2025-06-18 16:38:03.960,0.08,0.39,9.79
2025-06-18 16:38:03.978,0.09,0.38,9.79
2025-06-18 16:38:03.997,0.09,0.38,9.79
2025-06-18 16:38:04.340,0.09,0.38,9.79
2025-06-18 16:38:04.620,0.08,0.38,9.8
2025-06-18 16:38:04.990,0.08,0.38,9.79
2025-06-18 16:38:04.118,0.08,0.39,9.79
2025-06-18 16:38:04.136,0.08,0.39,9.8
2025-06-18 16:38:04.155,0.08,0.38,9.8
2025-06-18 16:38:04.183,0.08,0.38,9.8
2025-06-18 16:38:04.201,0.08,0.38,9.79
2025-06-18 16:38:04.220,0.08,0.38,9.79
2025-06-18 16:38:04.239,0.08,0.39,9.79
2025-06-18 16:38:04.257,0.08,0.39,9.79
2025-06-18 16:38:04.276,0.08,0.38,9.8
2025-06-18 16:38:04.322,0.08,0.39,9.79
2025-06-18 16:38:04.341,0.08,0.39,9.79
2025-06-18 16:38:04.359,0.08,0.38,9.79
2025-06-18 16:38:04.378,0.08,0.38,9.79
2025-06-18 16:38:04.397,0.08,0.39,9.79
2025-06-18 16:38:04.415,0.08,0.39,9.79
2025-06-18 16:38:04.443,0.09,0.39,9.8
2025-06-18 16:38:04.462,0.09,0.39,9.8
2025-06-18 16:38:04.480,0.08,0.38,9.8
2025-06-18 16:38:04.499,0.08,0.38,9.8
2025-06-18 16:38:04.536,0.08,0.38,9.8
2025-06-18 16:38:04.564,0.09,0.38,9.79
2025-06-18 16:38:04.601,0.08,0.39,9.8
2025-06-18 16:38:04.620,0.08,0.38,9.79
2025-06-18 16:38:04.638,0.08,0.39,9.79
2025-06-18 16:38:04.657,0.08,0.38,9.79
2025-06-18 16:38:04.685,0.08,0.38,9.79
2025-06-18 16:38:04.703,0.08,0.39,9.8
2025-06-18 16:38:04.722,0.08,0.39,9.8
2025-06-18 16:38:04.741,0.08,0.38,9.8
2025-06-18 16:38:04.759,0.08,0.38,9.8
2025-06-18 16:38:04.778,0.09,0.39,9.79
2025-06-18 16:38:04.824,0.08,0.39,9.79
2025-06-18 16:38:04.843,0.08,0.39,9.79
2025-06-18 16:38:04.861,0.08,0.39,9.8
2025-06-18 16:38:04.880,0.08,0.39,9.8
2025-06-18 16:38:04.899,0.08,0.39,9.79
2025-06-18 16:38:04.917,0.08,0.39,9.79
2025-06-18 16:38:04.945,0.08,0.39,9.79
2025-06-18 16:38:04.964,0.08,0.39,9.79
2025-06-18 16:38:04.982,0.08,0.39,9.79
2025-06-18 16:38:05.010,0.08,0.39,9.79
2025-06-18 16:38:05.380,0.08,0.39,9.79
2025-06-18 16:38:05.660,0.08,0.39,9.8
2025-06-18 16:38:05.103,0.09,0.39,9.79
2025-06-18 16:38:05.122,0.08,0.39,9.79
2025-06-18 16:38:05.140,0.08,0.38,9.8
2025-06-18 16:38:05.159,0.09,0.39,9.8
2025-06-18 16:38:05.187,0.09,0.39,9.8
2025-06-18 16:38:05.205,0.08,0.38,9.8
2025-06-18 16:38:05.224,0.08,0.38,9.8
2025-06-18 16:38:05.243,0.09,0.38,9.79
2025-06-18 16:38:05.261,0.09,0.38,9.79
2025-06-18 16:38:05.280,0.08,0.39,9.8
2025-06-18 16:38:05.326,0.09,0.39,9.8
2025-06-18 16:38:05.345,0.09,0.39,9.8
2025-06-18 16:38:05.363,0.09,0.39,9.8
2025-06-18 16:38:05.382,0.09,0.39,9.8
2025-06-18 16:38:05.401,0.08,0.39,9.8
2025-06-18 16:38:05.419,0.08,0.39,9.8
2025-06-18 16:38:05.447,0.08,0.38,9.79
2025-06-18 16:38:05.466,0.08,0.38,9.79
2025-06-18 16:38:05.484,0.09,0.38,9.8
2025-06-18 16:38:05.503,0.09,0.38,9.8
2025-06-18 16:38:05.540,0.08,0.38,9.8
2025-06-18 16:38:05.568,0.08,0.39,9.79
2025-06-18 16:38:05.605,0.08,0.38,9.8
2025-06-18 16:38:05.624,0.08,0.39,9.79
2025-06-18 16:38:05.642,0.08,0.38,9.8
2025-06-18 16:38:05.661,0.09,0.38,9.8
2025-06-18 16:38:05.689,0.09,0.38,9.8
2025-06-18 16:38:05.707,0.09,0.39,9.79
2025-06-18 16:38:05.726,0.09,0.39,9.79
2025-06-18 16:38:05.745,0.08,0.39,9.79
2025-06-18 16:38:05.763,0.08,0.39,9.79
2025-06-18 16:38:05.782,0.08,0.38,9.8
